date,timestamp,open,high,low,close
2013-03-26,1364342400,78.5,89.5,78.4,88.92
2013-03-27,1364428800,88.92,95.7,75,86.18
2013-03-28,1364515200,86.18,93.06,83.01,90.5
2013-03-29,1364601600,90.5,94.98,87,92.19
2013-03-30,1364688000,92.19,93.8,91,93.03
2013-03-31,1364774400,93.03,106,92.24,104
2013-04-01,1364860800,104,118.36,99,117.98
2013-04-02,1364947200,117.98,147,110,135
2013-04-03,1365033600,135,142.12,116.39,132.12
2013-04-04,1365120000,132.12,144.94,130.24,142.32
2013-04-05,1365206400,142.32,143.9,139.54,142.63
2013-04-06,1365292800,142.63,164.9,142.63,162.3
2013-04-07,1365379200,162.3,194.9,162.6,187.5
2013-04-08,1365465600,187.5,240.11,186.5,230
2013-04-09,1365552000,230,266,105,165
2013-04-10,1365638400,165,188.7,110.2,124.9
2013-04-11,1365724800,124.9,140,54.25,117
2013-04-12,1365811200,117,130,85.5,93
2013-04-13,1365897600,93,110,84.44,90
2013-04-14,1365984000,90,102,71.51,82.39
2013-04-15,1366070400,82.39,84.5,50.01,68.36
2013-04-16,1366156800,68.36,98.78,63.3,93.07
2013-04-17,1366243200,93.07,113,86,109.01
2013-04-18,1366329600,109.01,136.43,105.54,118.48
2013-04-19,1366416000,118.48,132,115,126.62
2013-04-20,1366502400,126.62,130.5,110,119.2
2013-04-21,1366588800,119.2,127.4,118.5,127.4
2013-04-22,1366675200,127.4,144.02,124.97,143.48
2013-04-23,1366761600,143.48,166.43,140.97,154.2
2013-04-24,1366848000,154.2,162,120.09,141.71
2013-04-25,1366934400,141.71,144.99,121.45,136.9
2013-04-26,1367020800,136.9,139.88,122.71,128
2013-04-27,1367107200,128,136.68,127.5,134.44
2013-04-28,1367193600,134.44,149.08,133,144
2013-04-29,1367280000,144,146.93,134,139.23
2013-04-30,1367366400,139.23,140.06,104,116.38
2013-05-01,1367452800,116.38,126.9,91.11,106.25
2013-05-02,1367539200,106.25,109,79,98.1
2013-05-03,1367625600,98.1,116.3,92,112.9
2013-05-04,1367712000,112.9,118.85,107,115.98
2013-05-05,1367798400,115.98,124.9,106.01,112.25
2013-05-06,1367884800,112.25,114,97.52,109.6
2013-05-07,1367971200,109.6,116.78,109.5,113.2
2013-05-08,1368057600,113.2,113.72,108.8,112.8
2013-05-09,1368144000,112.8,122.5,111.54,117.7
2013-05-10,1368230400,117.7,118.74,113,115.64
2013-05-11,1368316800,115.64,117.47,112.4,114.82
2013-05-12,1368403200,114.82,118.88,114.5,117.98
2013-05-13,1368489600,117.98,119.8,109.42,111.4
2013-05-14,1368576000,111.4,116.44,103.02,114.22
2013-05-15,1368662400,114.22,118.97,112.1,118.21
2013-05-16,1368748800,118.21,125.56,116.57,123.5
2013-05-17,1368835200,123.5,125.31,122.25,123.21
2013-05-18,1368921600,123.21,124.5,119.5,122.5
2013-05-19,1369008000,122.5,123.69,120.1,122.02
2013-05-20,1369094400,122.02,123.08,121.1,122.89
2013-05-21,1369180800,122.89,124.5,122,123.8
2013-05-22,1369267200,123.8,126.93,123,126.3
2013-05-23,1369353600,126.3,133.98,125.36,133.1
2013-05-24,1369440000,133.1,133.5,128.2,131.99
2013-05-25,1369526400,131.99,136,130.61,133.5
2013-05-26,1369612800,133.5,135.47,124,129.77
2013-05-27,1369699200,129.77,130.63,125.4,129
2013-05-28,1369785600,129,132.72,127.6,132.25
2013-05-29,1369872000,132.25,132.4,126.5,128.8
2013-05-30,1369958400,128.8,130,126.33,128.82
2013-05-31,1370044800,128.82,129.79,127.1,129.3
2013-06-01,1370131200,129.3,130.1,115,122.5
2013-06-02,1370217600,122.5,122.78,115.11,120.74
2013-06-03,1370304000,120.74,123.99,118.79,121.4
2013-06-04,1370390400,121.4,123.5,119.5,121.9
2013-06-05,1370476800,121.9,123.3,117,118.97
2013-06-06,1370563200,118.97,119.13,106.15,111
2013-06-07,1370649600,111,113.19,107,107.89
2013-06-08,1370736000,107.89,108.99,88,100.44
2013-06-09,1370822400,100.44,110.63,95,106.35
2013-06-10,1370908800,106.35,109.6,103.23,109
2013-06-11,1370995200,109,112.25,106,108.78
2013-06-12,1371081600,108.78,110.3,100.3,103.95
2013-06-13,1371168000,103.95,104.7,97.1,100
2013-06-14,1371254400,100,103.7,97.5,99.8
2013-06-15,1371340800,99.8,101.75,98.9,99.9
2013-06-16,1371427200,99.9,102.4,98.9,101.95
2013-06-17,1371513600,101.95,113.3,101.03,107.35
2013-06-18,1371600000,107.35,110.99,104.66,108.25
2013-06-19,1371686400,108.25,114.48,107.12,111.29
2013-06-20,1371772800,111.29,115.01,107.56,109.5
2013-06-21,1371859200,109.5,109.96,107.51,108.2
2013-06-22,1371945600,108.2,109,106.2,107.9
2013-06-23,1372032000,107.9,108.33,100.76,102.09
2013-06-24,1372118400,102.09,109.98,100,103.33
2013-06-25,1372204800,103.33,105.49,101.83,104
2013-06-26,1372291200,104,104,100.06,101.74
2013-06-27,1372377600,101.74,101.79,92.25,94.66
2013-06-28,1372464000,94.66,100.44,93,95
2013-06-29,1372550400,95,98.12,93.85,97.51
2013-06-30,1372636800,97.51,98.18,86.01,88.05
2013-07-01,1372723200,88.05,92.57,87.51,90.41
2013-07-02,1372809600,90.41,91.2,76,78.89
2013-07-03,1372896000,78.89,84.27,72,80.04
2013-07-04,1372982400,80.04,80.6,65.42,68.5
2013-07-05,1373068800,68.5,75,66.81,69.66
2013-07-06,1373155200,69.66,77,66.6,76.5
2013-07-07,1373241600,76.5,80,72.46,76
2013-07-08,1373328000,76,78.3,72.51,76.7
2013-07-09,1373414400,76.7,89.84,75.53,88
2013-07-10,1373500800,88,90.7,85,88.98
2013-07-11,1373587200,88.98,104.17,88,93.99
2013-07-12,1373673600,93.99,98.32,87.76,98.32
2013-07-13,1373760000,98.32,99,92.86,94.42
2013-07-14,1373846400,94.42,101.94,93.11,98.89
2013-07-15,1373932800,98.89,100.73,96,97.1
2013-07-16,1374019200,97.1,100,96.18,98.5
2013-07-17,1374105600,98.5,98.8,86.2,90.07
2013-07-18,1374192000,90.07,95.2,87.6,92
2013-07-19,1374278400,92,93.1,89.27,89.82
2013-07-20,1374364800,89.82,92,88,92
2013-07-21,1374451200,92,92,89.8,91.6
2013-07-22,1374537600,91.6,97.13,91.6,95.56
2013-07-23,1374624000,95.56,95.99,92.3,95.09
2013-07-24,1374710400,95.09,97.48,93.57,96.95
2013-07-25,1374796800,96.95,97.48,96,96.02
2013-07-26,1374883200,96.02,97,93,94.4
2013-07-27,1374969600,94.4,100.58,94,98.78
2013-07-28,1375056000,98.78,102.85,98.45,101.48
2013-07-29,1375142400,101.48,107.99,100.47,107.96
2013-07-30,1375228800,107.96,111.65,103.55,106.21
2013-07-31,1375315200,106.21,108,103,104
2013-08-01,1375401600,104,108,101.21,104.5
2013-08-02,1375488000,104.5,105.89,102,104.95
2013-08-03,1375574400,104.95,106,103.5,105.12
2013-08-04,1375660800,105.12,107.77,105,106.72
2013-08-05,1375747200,106.72,107.5,105.11,106.56
2013-08-06,1375833600,106.56,106.96,105.22,105.99
2013-08-07,1375920000,105.99,106.65,100.96,103.05
2013-08-08,1376006400,103.05,105.79,101.94,102.8
2013-08-09,1376092800,102.8,103.9,102.38,103
2013-08-10,1376179200,103,105.19,102.7,105
2013-08-11,1376265600,105,108.12,103.5,106.81
2013-08-12,1376352000,106.81,109.64,104.5,109.6
2013-08-13,1376438400,109.6,115,108,112.56
2013-08-14,1376524800,112.56,113.32,108.78,109.99
2013-08-15,1376611200,109.99,112.3,108.21,108.99
2013-08-16,1376697600,108.99,114,108.23,112.75
2013-08-17,1376784000,112.75,114.69,112,113.38
2013-08-18,1376870400,113.38,123.75,111.77,118.5
2013-08-19,1376956800,118.5,123.01,116.82,121.2
2013-08-20,1377043200,121.2,125,119.68,123.3
2013-08-21,1377129600,123.3,124.49,120.54,122
2013-08-22,1377216000,122,122,118.44,118.51
2013-08-23,1377302400,118.51,121.39,118.02,119.6
2013-08-24,1377388800,119.6,122.99,119.14,122.11
2013-08-25,1377475200,122.11,122.97,119.92,120.07
2013-08-26,1377561600,120.07,133,120,131.29
2013-08-27,1377648000,131.29,131.72,128.02,128.76
2013-08-28,1377734400,128.76,131.2,128.18,129.3
2013-08-29,1377820800,129.3,142.76,128.56,138.03
2013-08-30,1377907200,138.03,148.7,135.89,141
2013-08-31,1377993600,141,147.29,141,146.01
2013-09-01,1378080000,146.01,148.5,142.11,144
2013-09-02,1378166400,144,148.91,142.2,144
2013-09-03,1378252800,144,145.8,130.09,132.51
2013-09-04,1378339200,132.51,137.97,127.24,130.2
2013-09-05,1378425600,130.2,134,121.9,121.9
2013-09-06,1378512000,121.9,131.02,121.25,128.99
2013-09-07,1378598400,128.99,129.87,124.06,126.32
2013-09-08,1378684800,126.32,137.48,124,133.1
2013-09-09,1378771200,133.1,136.02,131.38,132.62
2013-09-10,1378857600,132.62,145.9,127.5,142.1
2013-09-11,1378944000,142.1,145.52,137.51,139.35
2013-09-12,1379030400,139.35,145.6,137.82,140.66
2013-09-13,1379116800,140.66,142,136.5,136.71
2013-09-14,1379203200,136.71,141,135.04,138.3
2013-09-15,1379289600,138.3,142.23,137.9,139.42
2013-09-16,1379376000,139.42,141.37,138,139.15
2013-09-17,1379462400,139.15,142,139.01,140.41
2013-09-18,1379548800,140.41,141.2,131.14,135.05
2013-09-19,1379635200,135.05,137.28,131,133.81
2013-09-20,1379721600,133.81,135.99,132,134.38
2013-09-21,1379808000,134.38,135,131,134
2013-09-22,1379894400,134,135,132,133.4
2013-09-23,1379980800,133.4,136.59,132.5,134.78
2013-09-24,1380067200,134.78,138,134.7,135
2013-09-25,1380153600,135,139,134.71,137.1
2013-09-26,1380240000,137.1,142.66,134.83,138.93
2013-09-27,1380326400,138.93,143,138.02,142.5
2013-09-28,1380412800,142.5,145.81,141.36,143.88
2013-09-29,1380499200,143.88,145.81,138.12,141.9
2013-09-30,1380585600,141.9,144.44,139.41,140.3
2013-10-01,1380672000,140.3,141.93,109.7,123
2013-10-02,1380758400,123,132,120.1,130.99
2013-10-03,1380844800,130.99,139.8,128.5,136.82
2013-10-04,1380931200,136.82,138,135.3,136.7
2013-10-05,1381017600,136.7,138,134.1,137.8
2013-10-06,1381104000,137.8,139,135.12,135.8
2013-10-07,1381190400,135.8,137.78,135.65,136.49
2013-10-08,1381276800,136.49,142.1,135.8,139.5
2013-10-09,1381363200,139.5,141.69,138.51,140.41
2013-10-10,1381449600,140.41,141.85,138.87,140.1
2013-10-11,1381536000,140.1,143.05,139.39,142.89
2013-10-12,1381622400,142.89,147.65,141.5,147.53
2013-10-13,1381708800,147.53,153.69,146.03,151.37
2013-10-14,1381795200,151.37,158.1,150.62,158.09
2013-10-15,1381881600,158.09,162.99,144.2,152.82
2013-10-16,1381968000,152.82,159.94,150.75,157.59
2013-10-17,1382054400,157.59,168.29,156.49,168.28
2013-10-18,1382140800,168.28,195.8,167.08,183.15
2013-10-19,1382227200,183.15,186.1,177.24,186.1
2013-10-20,1382313600,186.1,197.37,183.18,192.78
2013-10-21,1382400000,192.78,205.5,192.79,202.99
2013-10-22,1382486400,202.99,227.98,200.7,227.97
2013-10-23,1382572800,227.97,233.38,175.3,206.98
2013-10-24,1382659200,206.98,208.97,176.6,197.88
2013-10-25,1382745600,197.88,198.41,186.99,188.56
2013-10-26,1382832000,188.56,207.81,188.95,206.91
2013-10-27,1382918400,206.91,209.79,200.42,206.9
2013-10-28,1383004800,206.9,216.5,204.2,216
2013-10-29,1383091200,216,216.49,203.99,208
2013-10-30,1383177600,208,214.99,205.43,211.17
2013-10-31,1383264000,211.17,214.95,209.71,213.43
2013-11-01,1383350400,213.43,214.86,211,211.69
2013-11-02,1383436800,211.69,226.95,212.1,224
2013-11-03,1383523200,224,238.98,221.95,238.16
2013-11-04,1383609600,238.16,258.87,229,251.3
2013-11-05,1383696000,251.3,272.52,251.41,264.1
2013-11-06,1383782400,264.1,324.21,263.6,309.65
2013-11-07,1383868800,309.65,358,308.01,355
2013-11-08,1383955200,355,394.99,339.99,367.79
2013-11-09,1384041600,367.79,372.52,289.96,336.32
2013-11-10,1384128000,336.32,375.99,321.41,362.98
2013-11-11,1384214400,362.98,391.79,358.97,380.04
2013-11-12,1384300800,380.04,444.97,372.17,434.85
2013-11-13,1384387200,434.85,447.49,402.54,433.4
2013-11-14,1384473600,433.4,457.92,412.97,433.92
2013-11-15,1384560000,433.92,476.94,427.98,461.96
2013-11-16,1384646400,461.96,536.75,456.98,528.3
2013-11-17,1384732800,528.3,787.93,521.98,785.43
2013-11-18,1384819200,785.43,900.92,502.61,645.69
2013-11-19,1384905600,645.69,649.99,453.29,637.97
2013-11-20,1384992000,637.97,784.32,595.19,764.91
2013-11-21,1385078400,764.91,821.99,682.28,802
2013-11-22,1385164800,802,890.03,799.54,832.5
2013-11-23,1385251200,832.5,854.99,745.21,795.01
2013-11-24,1385337600,795.01,849.99,758.95,829.99
2013-11-25,1385424000,829.99,974.96,825.08,969.96
2013-11-26,1385510400,969.96,1094.78,914.27,1079.89
2013-11-27,1385596800,1079.89,1224.48,1032.06,1101.38
2013-11-28,1385683200,1101.38,1241.92,1049.96,1206.93
2013-11-29,1385769600,1206.93,1232.94,1150.16,1205.66
2013-11-30,1385856000,1205.66,1216.84,840.27,1004.39
2013-12-01,1385942400,1004.39,1117.73,974.97,1096.56
2013-12-02,1386028800,1096.56,1185.63,1064.91,1154.86
2013-12-03,1386115200,1154.86,1239.7,1131.35,1237.55
2013-12-04,1386201600,1237.55,1239.86,869.99,1106.35
2013-12-05,1386288000,1106.35,1118.93,800.07,845.02
2013-12-06,1386374400,845.02,895.96,576.03,697.02
2013-12-07,1386460800,697.02,828.96,653.03,803.96
2013-12-08,1386547200,803.96,980.03,787.73,918.95
2013-12-09,1386633600,918.95,1067.7,911.96,1033.72
2013-12-10,1386720000,1033.72,1056.76,856.06,919.93
2013-12-11,1386806400,919.93,940.98,839.51,899.98
2013-12-12,1386892800,899.98,989.89,882.11,936.77
2013-12-13,1386979200,936.77,947.93,875.11,908.94
2013-12-14,1387065600,908.94,927.9,837.98,919.88
2013-12-15,1387152000,919.88,924.94,714.03,759.92
2013-12-16,1387238400,759.92,779.96,678.88,714.97
2013-12-17,1387324800,714.97,716.99,454.86,540.98
2013-12-18,1387411200,540.98,745.96,522.44,731.95
2013-12-19,1387497600,731.95,774.39,621.25,649.96
2013-12-20,1387584000,649.96,690,610,640.48
2013-12-21,1387670400,640.48,699.91,614.95,639.49
2013-12-22,1387756800,639.49,724.92,631.01,713.24
2013-12-23,1387843200,713.24,729.94,665.98,702.75
2013-12-24,1387929600,702.75,709.95,673.93,707.25
2013-12-25,1388016000,707.25,829.63,707.21,801.98
2013-12-26,1388102400,801.98,836.83,767.87,803.05
2013-12-27,1388188800,803.05,805.97,715.6,761.99
2013-12-28,1388275200,761.99,803.95,734.98,784.96
2013-12-29,1388361600,784.96,818.83,780.96,804.83
2013-12-30,1388448000,804.83,813.94,776.96,805.94
2013-12-31,1388534400,805.94,829.93,770.97,815.94
2014-01-01,1388620800,815.94,886.21,810.47,856.91
2014-01-02,1388707200,856.91,888.23,839.44,884.26
2014-01-03,1388793600,884.26,932.16,848.32,924.69
2014-01-04,1388880000,924.69,1029.86,911.36,1014.74
2014-01-05,1388966400,1014.74,1093.44,964.74,1012.65
2014-01-06,1389052800,1012.65,1043.98,879.85,879.9
2014-01-07,1389139200,879.9,966.9,858.9,938.84
2014-01-08,1389225600,938.84,964.64,866.55,936.95
2014-01-09,1389312000,936.95,964.84,905.88,957.76
2014-01-10,1389398400,957.76,1010.84,935,1005.32
2014-01-11,1389484800,1005.32,1022.67,922.07,939.79
2014-01-12,1389571200,939.79,949.24,879.94,922.91
2014-01-13,1389657600,922.91,942.47,904.19,919.28
2014-01-14,1389744000,919.28,973.09,915.06,941.22
2014-01-15,1389830400,941.22,955.53,910.5,913.49
2014-01-16,1389916800,913.49,929.75,867.22,894.16
2014-01-17,1390003200,894.16,924.74,884.74,905.72
2014-01-18,1390089600,905.72,958.07,901.88,954.8
2014-01-19,1390176000,954.8,980.54,925.96,955.95
2014-01-20,1390262400,955.95,974.25,943.18,962.21
2014-01-21,1390348800,962.21,973.94,934.95,950.95
2014-01-22,1390435200,950.95,958.06,936.27,944.16
2014-01-23,1390521600,944.16,949.52,902.89,916.55
2014-01-24,1390608000,916.55,978.41,915.86,961.05
2014-01-25,1390694400,961.05,1038.06,950.66,1007
2014-01-26,1390780800,1007,1021.45,937.23,943.54
2014-01-27,1390867200,943.54,972.61,911.65,932.68
2014-01-28,1390953600,932.68,950.56,918.86,925.67
2014-01-29,1391040000,925.67,953.24,909.46,941.39
2014-01-30,1391126400,941.39,954.71,924.59,938.85
2014-01-31,1391212800,938.85,969.19,927.8,940.42
2014-02-01,1391299200,940.42,959.38,934.41,953.31
2014-02-02,1391385600,953.31,959.58,931.67,931.71
2014-02-03,1391472000,931.71,949.1,900.76,926.64
2014-02-04,1391558400,926.64,939.75,890.05,904.52
2014-02-05,1391644800,904.52,908.77,800.93,828.87
2014-02-06,1391731200,828.87,833.07,651.73,695.65
2014-02-07,1391817600,695.65,719.26,632.08,648.78
2014-02-08,1391904000,648.78,694.12,622.53,659.57
2014-02-09,1391990400,659.57,700.04,500.04,582.63
2014-02-10,1392076800,582.63,609.71,550.22,578.96
2014-02-11,1392163200,578.96,585.12,511.9,531.13
2014-02-12,1392249600,531.13,549.2,451.33,451.44
2014-02-13,1392336000,451.44,500.03,302.18,427.68
2014-02-14,1392422400,427.68,447.94,310.08,371.07
2014-02-15,1392508800,371.07,540.03,220.37,299.8
2014-02-16,1392595200,299.8,411.21,263.36,272.28
2014-02-17,1392681600,272.28,370.12,248.31,293.95
2014-02-18,1392768000,293.95,308.63,257.24,261.53
2014-02-19,1392854400,261.53,271.61,109.22,111.92
2014-02-20,1392940800,111.92,160.15,91.66,111.56
2014-02-21,1393027200,111.56,290.59,96.72,255.59
2014-02-22,1393113600,255.59,349.15,220.31,310.17
2014-02-23,1393200000,310.17,316.88,131.85,174
2014-02-24,1393286400,174,174.64,102.33,135.78
2014-02-25,1393372800,135.78,650,522.84,593.14
2014-02-26,1393459200,593.14,629.9,580.5,596.49
2014-02-27,1393545600,596.49,599,570,573.94
2014-02-28,1393632000,573.94,564.07,262.77,557.39
2014-03-01,1393718400,557.39,562.93,541.54,544.56
2014-03-02,1393804800,544.56,695.44,545.42,662.18
2014-03-03,1393891200,662.18,686.22,645.16,661.85
2014-03-04,1393977600,661.85,665.97,636.77,658.3
2014-03-05,1394064000,658.3,661.83,636.22,648.26
2014-03-06,1394150400,648.26,655.2,600.31,616.73
2014-03-07,1394236800,616.73,625.68,588.58,609.21
2014-03-08,1394323200,609.21,637.6,598.51,627.05
2014-03-09,1394409600,627.05,633.68,594.7,612.97
2014-03-10,1394496000,612.97,619.7,599.92,608.69
2014-03-11,1394582400,608.69,640.79,608.2,619.43
2014-03-12,1394668800,619.43,636.13,616.06,625.04
2014-03-13,1394755200,625.04,631.23,610.61,614.03
2014-03-14,1394841600,614.03,628.83,609.18,624.03
2014-03-15,1394928000,624.03,627.28,613.17,619.14
2014-03-16,1395014400,619.14,622.49,602.74,606.38
2014-03-17,1395100800,606.38,611.72,585.66,598.93
2014-03-18,1395187200,598.93,607.08,590.14,594.96
2014-03-19,1395273600,594.96,598.41,560.35,565.99
2014-03-20,1395360000,565.99,587.42,540.22,549.6
2014-03-21,1395446400,549.6,569.96,537.16,564.34
2014-03-22,1395532800,564.34,564.32,538.63,551.16
2014-03-23,1395619200,551.16,572.52,531.27,567.56
2014-03-24,1395705600,567.56,569.66,550.43,562.89
2014-03-25,1395792000,562.89,575.42,546.26,562.45
2014-03-26,1395878400,562.45,567.75,460.45,460.45
2014-03-27,1395964800,460.45,514.95,453.75,482.61
2014-03-28,1396051200,482.61,494.28,473.78,477.11
2014-03-29,1396137600,477.11,479.04,424.03,446.92
2014-03-30,1396224000,446.92,473.43,422.49,444.66
2014-03-31,1396310400,444.66,487.35,438.03,463.45
2014-04-01,1396396800,463.45,480.27,409.25,424.37
2014-04-02,1396483200,424.37,448.74,386.67,436.31
2014-04-03,1396569600,436.31,456.46,415.51,444.36
2014-04-04,1396656000,444.36,461.17,439.37,456.63
2014-04-05,1396742400,456.63,472.38,446.3,455.69
2014-04-06,1396828800,455.69,485.06,447.98,462.38
2014-04-07,1396915200,462.38,480.69,457.57,466.56
2014-04-08,1397001600,466.56,479.66,451.07,457.34
2014-04-09,1397088000,457.34,463.45,384.63,384.63
2014-04-10,1397174400,384.63,450.4,355.71,435.14
2014-04-11,1397260800,435.14,469.83,428.02,437.65
2014-04-12,1397347200,437.65,454.15,409.85,427.6
2014-04-13,1397433600,427.6,497.83,420.08,478.38
2014-04-14,1397520000,478.38,526.63,466.43,526.43
2014-04-15,1397606400,526.43,549.05,496.08,536.95
2014-04-16,1397692800,536.95,537.03,486.89,502
2014-04-17,1397779200,502,512.15,472,485.52
2014-04-18,1397865600,485.52,516.89,473.16,506.02
2014-04-19,1397952000,506.02,522.22,488.69,498.51
2014-04-20,1398038400,498.51,524.67,490.66,495.16
2014-04-21,1398124800,495.16,520.51,483.39,487.91
2014-04-22,1398211200,487.91,509.96,482.25,487.3
2014-04-23,1398297600,487.3,507.33,477.22,500.29
2014-04-24,1398384000,500.29,502.49,438.33,464.49
2014-04-25,1398470400,464.49,468.68,448.57,457.87
2014-04-26,1398556800,457.87,461.4,437.39,443.18
2014-04-27,1398643200,443.18,451.12,420.78,441.92
2014-04-28,1398729600,441.92,453.78,430.71,446.12
2014-04-29,1398816000,446.12,452.64,430.89,445.63
2014-04-30,1398902400,445.63,464.49,444.51,460.13
2014-05-01,1398988800,460.13,463.38,442,453.67
2014-05-02,1399075200,453.67,454.2,429.09,438.65
2014-05-03,1399161600,438.65,446.61,428.79,436.05
2014-05-04,1399248000,436.05,443.86,426.37,430.87
2014-05-05,1399334400,430.87,434.95,420.23,432.19
2014-05-06,1399420800,432.19,458.78,423.55,446.55
2014-05-07,1399507200,446.55,455.5,439.5,441.11
2014-05-08,1399593600,441.11,455.78,438.5,445.45
2014-05-09,1399680000,445.45,459.46,441.43,451.9
2014-05-10,1399766400,451.9,455.4,429.02,433.23
2014-05-11,1399852800,433.23,441.07,430.19,438.21
2014-05-12,1399939200,438.21,442.27,432.74,433.92
2014-05-13,1400025600,433.92,444.28,433.88,442.63
2014-05-14,1400112000,442.63,450.03,441.47,448.1
2014-05-15,1400198400,448.1,455.15,441.86,453.63
2014-05-16,1400284800,453.63,455.94,452.23,452.79
2014-05-17,1400371200,452.79,454,449.04,450.14
2014-05-18,1400457600,450.14,451.69,441.2,443.9
2014-05-19,1400544000,443.9,486.23,437.25,484.57
2014-05-20,1400630400,484.57,495.21,481.73,488.84
2014-05-21,1400716800,488.84,519.25,485.55,515.36
2014-05-22,1400803200,515.36,540.88,515.18,518.09
2014-05-23,1400889600,518.09,526.65,510.42,520.46
2014-05-24,1400976000,520.46,575.19,520.53,570.44
2014-05-25,1401062400,570.44,586.41,564.65,582.01
2014-05-26,1401148800,582.01,586.22,555.28,570.1
2014-05-27,1401235200,570.1,581.81,562.56,570.84
2014-05-28,1401321600,570.84,573.83,557.7,564.42
2014-05-29,1401408000,564.42,613.26,564.02,612.35
2014-05-30,1401494400,612.35,629.04,604.73,627.91
2014-05-31,1401580800,627.91,674.98,621.95,649.79
2014-06-01,1401667200,649.79,662.63,625.46,655.49
2014-06-02,1401753600,655.49,676.47,631.42,669.43
2014-06-03,1401840000,669.43,669.78,602.1,638.93
2014-06-04,1401926400,638.93,665.39,635.59,660.18
2014-06-05,1402012800,660.18,663.84,647.12,650.41
2014-06-06,1402099200,650.41,659.77,641.02,651.67
2014-06-07,1402185600,651.67,658.88,648.67,651.05
2014-06-08,1402272000,651.05,652.12,639.08,644.35
2014-06-09,1402358400,644.35,661.44,641.68,655.62
2014-06-10,1402444800,655.62,663.04,642.28,642.95
2014-06-11,1402531200,642.95,643.8,591.12,597.13
2014-06-12,1402617600,597.13,619.14,594.87,610.35
2014-06-13,1402704000,610.35,613.77,563.68,583.42
2014-06-14,1402790400,583.42,587.83,560.85,582.29
2014-06-15,1402876800,582.29,606.14,580.45,599.08
2014-06-16,1402963200,599.08,608.43,594.86,605.09
2014-06-17,1403049600,605.09,614.4,603.61,606.21
2014-06-18,1403136000,606.21,612.58,598.67,600.17
2014-06-19,1403222400,600.17,602.05,587.1,590.75
2014-06-20,1403308800,590.75,599.21,584.82,597.04
2014-06-21,1403395200,597.04,610.08,591.99,603.62
2014-06-22,1403481600,603.62,604.65,582.86,591.17
2014-06-23,1403568000,591.17,595.65,585.41,588.77
2014-06-24,1403654400,588.77,589.56,566.88,568.45
2014-06-25,1403740800,568.45,582.71,565.85,582.7
2014-06-26,1403827200,582.7,603.94,580.14,602.23
2014-06-27,1403913600,602.23,608.76,593.97,597.56
2014-06-28,1404000000,597.56,604.28,593.19,601.06
2014-06-29,1404086400,601.06,637.28,596.55,635.14
2014-06-30,1404172800,635.14,652.54,634.09,643.19
2014-07-01,1404259200,643.19,652.1,604.58,645.72
2014-07-02,1404345600,645.72,646.4,633.58,638.03
2014-07-03,1404432000,638.03,642.22,623.04,623.96
2014-07-04,1404518400,623.96,627.8,619.69,622.96
2014-07-05,1404604800,622.96,629.44,622.65,626.65
2014-07-06,1404691200,626.65,627.93,607.32,613.6
2014-07-07,1404777600,613.6,619.65,609.35,615.32
2014-07-08,1404864000,615.32,623.82,610.53,623
2014-07-09,1404950400,623,624.95,611.66,618.39
2014-07-10,1405036800,618.39,633.62,616.11,632.9
2014-07-11,1405123200,632.9,638.59,625.9,635.9
2014-07-12,1405209600,635.9,638.64,627.54,628.03
2014-07-13,1405296000,628.03,628.99,616.06,618.32
2014-07-14,1405382400,618.32,624.42,617.3,619.6
2014-07-15,1405468800,619.6,622.36,614.15,614.8
2014-07-16,1405555200,614.8,632.55,610.01,626.58
2014-07-17,1405641600,626.58,630.15,617.92,627.47
2014-07-18,1405728000,627.47,634.14,625.14,627.04
2014-07-19,1405814400,627.04,627.93,619.96,620.98
2014-07-20,1405900800,620.98,625.93,615.02,625.13
2014-07-21,1405987200,625.13,628.81,620,622.53
2014-07-22,1406073600,622.53,624.99,621,621.69
2014-07-23,1406160000,621.69,621.96,599.38,601.87
2014-07-24,1406246400,601.87,609.06,597.4,600.5
2014-07-25,1406332800,600.5,602.98,593.25,596
2014-07-26,1406419200,596,601.49,593.69,595.03
2014-07-27,1406505600,595.03,597.49,578.14,587.93
2014-07-28,1406592000,587.93,591.28,579.53,585.77
2014-07-29,1406678400,585.77,586.13,564.18,564.64
2014-07-30,1406764800,564.64,593.73,564.01,589.52
2014-07-31,1406851200,589.52,603.99,586.43,598.78
2014-08-01,1406937600,598.78,598.91,587.42,591.72
2014-08-02,1407024000,591.72,592.06,580.62,588.94
2014-08-03,1407110400,588.94,595.09,586.49,592.77
2014-08-04,1407196800,592.77,594.25,585.44,588.76
2014-08-05,1407283200,588.76,593.79,587.2,589.77
2014-08-06,1407369600,589.77,595.08,587.92,592.8
2014-08-07,1407456000,592.8,608.2,592.08,595.85
2014-08-08,1407542400,595.85,595.56,587.41,589.52
2014-08-09,1407628800,589.52,596.64,588.06,592.06
2014-08-10,1407715200,592.06,593.62,571.72,575.89
2014-08-11,1407801600,575.89,578.29,561.98,567.66
2014-08-12,1407888000,567.66,573.51,523.15,542.1
2014-08-13,1407974400,542.1,544.94,495.94,504.8
2014-08-14,1408060800,504.8,515.24,483.21,496.45
2014-08-15,1408147200,496.45,524.25,483.24,522.01
2014-08-16,1408233600,522.01,524.71,478.22,485.5
2014-08-17,1408320000,485.5,493.26,449.95,462.18
